id,country,year,gini,gdp,population,eu_membership,oecd,incomegroup
20114,Uruguay,2002,47.4,11774,3326046,Non-EU,Non-OECD,High income
20115,Uruguay,2002,45.5,11774,3326046,Non-EU,Non-OECD,High income
20116,Uruguay,2002,45.49,11774,3326046,Non-EU,Non-OECD,High income
20117,Uruguay,2003,44.98,11877,3323661,Non-EU,Non-OECD,High income
20118,Uruguay,2003,42.51,11877,3323661,Non-EU,Non-OECD,High income
20119,Uruguay,2003,47.4,11877,3323661,Non-EU,Non-OECD,High income
20120,Uruguay,2003,44.99,11877,3323661,Non-EU,Non-OECD,High income
20121,Uruguay,2004,47.03,12480,3321486,Non-EU,Non-OECD,High income
20122,Uruguay,2004,43.86,12480,3321486,Non-EU,Non-OECD,High income
20123,Uruguay,2004,43.43,12480,3321486,Non-EU,Non-OECD,High income
20124,Uruguay,2004,43.57,12480,3321486,Non-EU,Non-OECD,High income
20129,Uruguay,2004,45.84,12480,3321486,Non-EU,Non-OECD,High income
20130,Uruguay,2004,43.54,12480,3321486,Non-EU,Non-OECD,High income
20131,Uruguay,2004,47.6,12480,3321486,Non-EU,Non-OECD,High income
20132,Uruguay,2004,46.4,12480,3321486,Non-EU,Non-OECD,High income
20133,Uruguay,2004,45.83,12480,3321486,Non-EU,Non-OECD,High income
20134,Uruguay,2005,44.69,13410,3321799,Non-EU,Non-OECD,High income
20135,Uruguay,2005,42.41,13410,3321799,Non-EU,Non-OECD,High income
20136,Uruguay,2005,46.3,13410,3321799,Non-EU,Non-OECD,High income
20137,Uruguay,2005,45.1,13410,3321799,Non-EU,Non-OECD,High income
20138,Uruguay,2005,44.69,13410,3321799,Non-EU,Non-OECD,High income
20139,Uruguay,2006,45.9,13944,3325403,Non-EU,Non-OECD,High income
20140,Uruguay,2006,43.6,13944,3325403,Non-EU,Non-OECD,High income
20141,Uruguay,2006,46.09,13944,3325403,Non-EU,Non-OECD,High income
20142,Uruguay,2006,43.84,13944,3325403,Non-EU,Non-OECD,High income
20143,Uruguay,2006,45.91,13944,3325403,Non-EU,Non-OECD,High income
20144,Uruguay,2007,46.63,14828,3331753,Non-EU,Non-OECD,High income
20145,Uruguay,2007,43.31,14828,3331753,Non-EU,Non-OECD,High income
20146,Uruguay,2007,43.07,14828,3331753,Non-EU,Non-OECD,High income
20147,Uruguay,2007,44.4,14828,3331753,Non-EU,Non-OECD,High income
20152,Uruguay,2007,46.37,14828,3331753,Non-EU,Non-OECD,High income
20153,Uruguay,2007,43.97,14828,3331753,Non-EU,Non-OECD,High income
20154,Uruguay,2007,46.8,14828,3331753,Non-EU,Non-OECD,High income
20155,Uruguay,2007,41.6,14828,3331753,Non-EU,Non-OECD,High income
20156,Uruguay,2007,47,14828,3331753,Non-EU,Non-OECD,High income
20157,Uruguay,2007,45.6,14828,3331753,Non-EU,Non-OECD,High income
20158,Uruguay,2007,40.5,14828,3331753,Non-EU,Non-OECD,High income
20159,Uruguay,2007,45.7,14828,3331753,Non-EU,Non-OECD,High income
20160,Uruguay,2007,46.38,14828,3331753,Non-EU,Non-OECD,High income
20161,Uruguay,2008,45.05,15852,3340221,Non-EU,Non-OECD,High income
20162,Uruguay,2008,42.89,15852,3340221,Non-EU,Non-OECD,High income
20163,Uruguay,2008,45.3,15852,3340221,Non-EU,Non-OECD,High income
20164,Uruguay,2008,40.2,15852,3340221,Non-EU,Non-OECD,High income
20165,Uruguay,2008,45.6,15852,3340221,Non-EU,Non-OECD,High income
20166,Uruguay,2008,44.5,15852,3340221,Non-EU,Non-OECD,High income
20167,Uruguay,2008,39.3,15852,3340221,Non-EU,Non-OECD,High income
20168,Uruguay,2008,44.6,15852,3340221,Non-EU,Non-OECD,High income
20169,Uruguay,2008,45.06,15852,3340221,Non-EU,Non-OECD,High income
20170,Uruguay,2009,45.51,16478,3349676,Non-EU,Non-OECD,High income
20171,Uruguay,2009,43.3,16478,3349676,Non-EU,Non-OECD,High income
20172,Uruguay,2009,44.7,16478,3349676,Non-EU,Non-OECD,High income
20173,Uruguay,2009,40.4,16478,3349676,Non-EU,Non-OECD,High income
20174,Uruguay,2009,44.8,16478,3349676,Non-EU,Non-OECD,High income
20175,Uruguay,2009,43.3,16478,3349676,Non-EU,Non-OECD,High income
20176,Uruguay,2009,38.2,16478,3349676,Non-EU,Non-OECD,High income
20177,Uruguay,2009,43.3,16478,3349676,Non-EU,Non-OECD,High income
20178,Uruguay,2009,45.52,16478,3349676,Non-EU,Non-OECD,High income
20179,Uruguay,2009,45.7,16478,3349676,Non-EU,Non-OECD,High income
20180,Uruguay,2009,49.2,16478,3349676,Non-EU,Non-OECD,High income
20181,Uruguay,2010,43.69,17713,3359273,Non-EU,Non-OECD,High income
20182,Uruguay,2010,40.32,17713,3359273,Non-EU,Non-OECD,High income
20183,Uruguay,2010,40.04,17713,3359273,Non-EU,Non-OECD,High income
20184,Uruguay,2010,41.98,17713,3359273,Non-EU,Non-OECD,High income
20189,Uruguay,2010,44.44,17713,3359273,Non-EU,Non-OECD,High income
20190,Uruguay,2010,42.08,17713,3359273,Non-EU,Non-OECD,High income
20191,Uruguay,2010,43.8,17713,3359273,Non-EU,Non-OECD,High income
20192,Uruguay,2010,41.2,17713,3359273,Non-EU,Non-OECD,High income
20193,Uruguay,2010,43.8,17713,3359273,Non-EU,Non-OECD,High income
20194,Uruguay,2010,42.2,17713,3359273,Non-EU,Non-OECD,High income
20195,Uruguay,2010,38.4,17713,3359273,Non-EU,Non-OECD,High income
20196,Uruguay,2010,42.2,17713,3359273,Non-EU,Non-OECD,High income
20197,Uruguay,2010,44.45,17713,3359273,Non-EU,Non-OECD,High income
20198,Uruguay,2011,42.14,18574,3368926,Non-EU,Non-OECD,High income
20199,Uruguay,2011,39.81,18574,3368926,Non-EU,Non-OECD,High income
20200,Uruguay,2011,41.3,18574,3368926,Non-EU,Non-OECD,High income
20201,Uruguay,2011,38,18574,3368926,Non-EU,Non-OECD,High income
20202,Uruguay,2011,41.5,18574,3368926,Non-EU,Non-OECD,High income
20203,Uruguay,2011,40.2,18574,3368926,Non-EU,Non-OECD,High income
20204,Uruguay,2011,35.9,18574,3368926,Non-EU,Non-OECD,High income
20205,Uruguay,2011,40.2,18574,3368926,Non-EU,Non-OECD,High income
20206,Uruguay,2011,42.15,18574,3368926,Non-EU,Non-OECD,High income
20207,Uruguay,2012,39.88,19174,3378975,Non-EU,Non-OECD,High income
20208,Uruguay,2012,37.35,19174,3378975,Non-EU,Non-OECD,High income
20209,Uruguay,2012,39.1,19174,3378975,Non-EU,Non-OECD,High income
20210,Uruguay,2012,35.1,19174,3378975,Non-EU,Non-OECD,High income
20211,Uruguay,2012,39.2,19174,3378975,Non-EU,Non-OECD,High income
20212,Uruguay,2012,37.9,19174,3378975,Non-EU,Non-OECD,High income
20213,Uruguay,2012,32.7,19174,3378975,Non-EU,Non-OECD,High income
20214,Uruguay,2012,38,19174,3378975,Non-EU,Non-OECD,High income
20215,Uruguay,2012,39.89,19174,3378975,Non-EU,Non-OECD,High income
20216,Uruguay,2013,40.38,20001,3389436,Non-EU,Non-OECD,High income
20217,Uruguay,2013,37.19,20001,3389436,Non-EU,Non-OECD,High income
20218,Uruguay,2013,37.06,20001,3389436,Non-EU,Non-OECD,High income
20219,Uruguay,2013,38.97,20001,3389436,Non-EU,Non-OECD,High income
20224,Uruguay,2013,40.44,20001,3389436,Non-EU,Non-OECD,High income
20225,Uruguay,2013,38.09,20001,3389436,Non-EU,Non-OECD,High income
20226,Uruguay,2013,39.7,20001,3389436,Non-EU,Non-OECD,High income
20227,Uruguay,2013,34.7,20001,3389436,Non-EU,Non-OECD,High income
20228,Uruguay,2013,39.9,20001,3389436,Non-EU,Non-OECD,High income
20229,Uruguay,2013,38.2,20001,3389436,Non-EU,Non-OECD,High income
20230,Uruguay,2013,32.6,20001,3389436,Non-EU,Non-OECD,High income
20231,Uruguay,2013,38.3,20001,3389436,Non-EU,Non-OECD,High income
20232,Uruguay,2013,40.44,20001,3389436,Non-EU,Non-OECD,High income
20233,Uruguay,2014,40.14,20582,3400439,Non-EU,Non-OECD,High income
20234,Uruguay,2014,37.74,20582,3400439,Non-EU,Non-OECD,High income
20235,Uruguay,2014,39.2,20582,3400439,Non-EU,Non-OECD,High income
20236,Uruguay,2014,33.2,20582,3400439,Non-EU,Non-OECD,High income
20237,Uruguay,2014,39.4,20582,3400439,Non-EU,Non-OECD,High income
20238,Uruguay,2014,37.9,20582,3400439,Non-EU,Non-OECD,High income
20239,Uruguay,2014,31.3,20582,3400439,Non-EU,Non-OECD,High income
20240,Uruguay,2014,37.9,20582,3400439,Non-EU,Non-OECD,High income
20241,Uruguay,2014,40.1,20582,3400439,Non-EU,Non-OECD,High income
20242,Uruguay,2015,40.15,20588,3412013,Non-EU,Non-OECD,High income
20243,Uruguay,2015,37.81,20588,3412013,Non-EU,Non-OECD,High income
20244,Uruguay,2015,39.2,20588,3412013,Non-EU,Non-OECD,High income
20245,Uruguay,2015,34.2,20588,3412013,Non-EU,Non-OECD,High income
20246,Uruguay,2015,39.4,20588,3412013,Non-EU,Non-OECD,High income
20247,Uruguay,2015,40.12,20588,3412013,Non-EU,Non-OECD,High income
20248,Uruguay,2016,39.62,20862,3424139,Non-EU,Non-OECD,High income
20249,Uruguay,2016,36.37,20862,3424139,Non-EU,Non-OECD,High income
20250,Uruguay,2016,36.04,20862,3424139,Non-EU,Non-OECD,High income
20251,Uruguay,2016,38.01,20862,3424139,Non-EU,Non-OECD,High income
20256,Uruguay,2016,39.71,20862,3424139,Non-EU,Non-OECD,High income
20257,Uruguay,2016,37.38,20862,3424139,Non-EU,Non-OECD,High income
20258,Uruguay,2016,39.1,20862,3424139,Non-EU,Non-OECD,High income
20259,Uruguay,2016,34.9,20862,3424139,Non-EU,Non-OECD,High income
20260,Uruguay,2016,39.2,20862,3424139,Non-EU,Non-OECD,High income
20261,Uruguay,2016,39.69,20862,3424139,Non-EU,Non-OECD,High income
20262,Uruguay,2017,39.49,21325,3436645,Non-EU,Non-OECD,High income
20263,Uruguay,2017,37.3,21325,3436645,Non-EU,Non-OECD,High income
20264,Uruguay,2017,39,21325,3436645,Non-EU,Non-OECD,High income
20265,Uruguay,2017,32.1,21325,3436645,Non-EU,Non-OECD,High income
20266,Uruguay,2017,39.2,21325,3436645,Non-EU,Non-OECD,High income
20267,Uruguay,2017,39.46,21325,3436645,Non-EU,Non-OECD,High income
20268,Uruguay,2018,39.68,21591,3449290,Non-EU,Non-OECD,High income
20269,Uruguay,2018,37.5,21591,3449290,Non-EU,Non-OECD,High income
20270,Uruguay,2018,39.1,21591,3449290,Non-EU,Non-OECD,High income
20271,Uruguay,2018,31.4,21591,3449290,Non-EU,Non-OECD,High income
20272,Uruguay,2018,39.4,21591,3449290,Non-EU,Non-OECD,High income
20273,Uruguay,2018,39.69,21591,3449290,Non-EU,Non-OECD,High income
20274,Uruguay,2019,39.2,21561,3461731,Non-EU,Non-OECD,High income
20275,Uruguay,2019,32.4,21561,3461731,Non-EU,Non-OECD,High income
20276,Uruguay,2019,39.4,21561,3461731,Non-EU,Non-OECD,High income
20277,Uzbekistan,1981,24.8,3788,16321692,Non-EU,Non-OECD,Lower middle income
20278,Uzbekistan,1986,26.4,3474,18515578,Non-EU,Non-OECD,Lower middle income
20279,Uzbekistan,1988,30.6,3573,19443890,Non-EU,Non-OECD,Lower middle income
20280,Uzbekistan,1989,28,3569,19918120,Non-EU,Non-OECD,Lower middle income
20281,Uzbekistan,1989,30.4,3569,19918120,Non-EU,Non-OECD,Lower middle income
20282,Uzbekistan,1989,25.7,3569,19918120,Non-EU,Non-OECD,Lower middle income
20283,Uzbekistan,1989,28.2,3569,19918120,Non-EU,Non-OECD,Lower middle income
20284,Uzbekistan,1990,31.5,3417,20398348,Non-EU,Non-OECD,Lower middle income
20285,Uzbekistan,1993,33.3,2757,21861974,Non-EU,Non-OECD,Lower middle income
20286,Uzbekistan,1998,44.67,2637,24036018,Non-EU,Non-OECD,Lower middle income
20287,Uzbekistan,2000,36.1,2786,24769956,Non-EU,Non-OECD,Lower middle income
20288,Uzbekistan,2001,47.2,2866,25108554,Non-EU,Non-OECD,Lower middle income
20289,Uzbekistan,2001,40.9,2866,25108554,Non-EU,Non-OECD,Lower middle income
20290,Uzbekistan,2002,33.04,2944,25431116,Non-EU,Non-OECD,Lower middle income
20291,Uzbekistan,2003,35.27,3033,25749110,Non-EU,Non-OECD,Lower middle income
20292,Uzbekistan,2005,39.7,3405,26427786,Non-EU,Non-OECD,Lower middle income
20293,Vanuatu,2010,37.63,3240,236216,Non-EU,Non-OECD,Lower middle income
20294,Venezuela,1962,54.5,14050,8742780,Non-EU,Non-OECD,Upper middle income
20295,Venezuela,1962,45.2,14050,8742780,Non-EU,Non-OECD,Upper middle income
20296,Venezuela,1962,44.2,14050,8742780,Non-EU,Non-OECD,Upper middle income
20297,Venezuela,1962,46.1,14050,8742780,Non-EU,Non-OECD,Upper middle income
20298,Venezuela,1962,43.8,14050,8742780,Non-EU,Non-OECD,Upper middle income
20299,Venezuela,1962,39.7,14050,8742780,Non-EU,Non-OECD,Upper middle income
20300,Venezuela,1962,53.1,14050,8742780,Non-EU,Non-OECD,Upper middle income
20301,Venezuela,1962,42,14050,8742780,Non-EU,Non-OECD,Upper middle income
20302,Venezuela,1971,47.7,16614,11745952,Non-EU,Non-OECD,Upper middle income
20303,Venezuela,1971,62.2,16614,11745952,Non-EU,Non-OECD,Upper middle income
20304,Venezuela,1976,43.6,18781,13572210,Non-EU,Non-OECD,Upper middle income
20305,Venezuela,1976,54,18781,13572210,Non-EU,Non-OECD,Upper middle income
20306,Venezuela,1977,42.4,19349,13964377,Non-EU,Non-OECD,Upper middle income
20307,Venezuela,1978,40.7,19117,14364726,Non-EU,Non-OECD,Upper middle income
20308,Venezuela,1979,39.4,18738,14771270,Non-EU,Non-OECD,Upper middle income
20309,Venezuela,1979,40,18738,14771270,Non-EU,Non-OECD,Upper middle income
20310,Venezuela,1980,43.2,17792,15182616,Non-EU,Non-OECD,Upper middle income
20311,Venezuela,1980,38.8,17792,15182616,Non-EU,Non-OECD,Upper middle income
20312,Venezuela,1981,41.9,17224,15597878,Non-EU,Non-OECD,Upper middle income
20313,Venezuela,1981,55.61,17224,15597878,Non-EU,Non-OECD,Upper middle income
20314,Venezuela,1981,42.8,17224,15597878,Non-EU,Non-OECD,Upper middle income
20315,Venezuela,1981,42,17224,15597878,Non-EU,Non-OECD,Upper middle income
20316,Venezuela,1981,41,17224,15597878,Non-EU,Non-OECD,Upper middle income
20317,Venezuela,1982,42.2,16866,16017570,Non-EU,Non-OECD,Upper middle income
20318,Venezuela,1982,37.3,16866,16017570,Non-EU,Non-OECD,Upper middle income
20319,Venezuela,1983,42.5,15480,16443129,Non-EU,Non-OECD,Upper middle income
20320,Venezuela,1983,38,15480,16443129,Non-EU,Non-OECD,Upper middle income
20321,Venezuela,1984,52.1,14869,16876704,Non-EU,Non-OECD,Upper middle income
20322,Venezuela,1984,41.1,14869,16876704,Non-EU,Non-OECD,Upper middle income
20323,Venezuela,1985,45.3,14512,17319514,Non-EU,Non-OECD,Upper middle income
20324,Venezuela,1985,40.6,14512,17319514,Non-EU,Non-OECD,Upper middle income
20325,Venezuela,1986,44.6,15038,17772000,Non-EU,Non-OECD,Upper middle income
20326,Venezuela,1986,40.9,15038,17772000,Non-EU,Non-OECD,Upper middle income
20327,Venezuela,1987,43.4,15164,18232732,Non-EU,Non-OECD,Upper middle income
20328,Venezuela,1987,53.45,15164,18232732,Non-EU,Non-OECD,Upper middle income
20329,Venezuela,1987,39.8,15164,18232732,Non-EU,Non-OECD,Upper middle income
20330,Venezuela,1988,44.4,15647,18698850,Non-EU,Non-OECD,Upper middle income
20331,Venezuela,1988,40,15647,18698850,Non-EU,Non-OECD,Upper middle income
20332,Venezuela,1989,42.5,13943,19166474,Non-EU,Non-OECD,Upper middle income
20333,Venezuela,1989,39.9,13943,19166474,Non-EU,Non-OECD,Upper middle income
20334,Venezuela,1989,45.3,13943,19166474,Non-EU,Non-OECD,Upper middle income
20335,Venezuela,1989,44.1,13943,19166474,Non-EU,Non-OECD,Upper middle income
20336,Venezuela,1989,38.7,13943,19166474,Non-EU,Non-OECD,Upper middle income
20337,Venezuela,1989,44,13943,19166474,Non-EU,Non-OECD,Upper middle income
20338,Venezuela,1989,41,13943,19166474,Non-EU,Non-OECD,Upper middle income
20339,Venezuela,1989,43,13943,19166474,Non-EU,Non-OECD,Upper middle income
20340,Venezuela,1990,47.1,14491,19632664,Non-EU,Non-OECD,Upper middle income
20341,Venezuela,1990,43.1,14491,19632664,Non-EU,Non-OECD,Upper middle income
20342,Venezuela,1990,46.4,14491,19632664,Non-EU,Non-OECD,Upper middle income
20343,Venezuela,1990,42.5,14491,19632664,Non-EU,Non-OECD,Upper middle income
20344,Venezuela,1990,38.1,14491,19632664,Non-EU,Non-OECD,Upper middle income
20345,Venezuela,1991,42.5,15610,20096314,Non-EU,Non-OECD,Upper middle income
20346,Venezuela,1991,38.4,15610,20096314,Non-EU,Non-OECD,Upper middle income
20347,Venezuela,1992,41.26,16296,20557694,Non-EU,Non-OECD,Upper middle income
20348,Venezuela,1992,38.65,16296,20557694,Non-EU,Non-OECD,Upper middle income
20349,Venezuela,1992,47.1,16296,20557694,Non-EU,Non-OECD,Upper middle income
20350,Venezuela,1992,44.2,16296,20557694,Non-EU,Non-OECD,Upper middle income
20351,Venezuela,1992,46.3,16296,20557694,Non-EU,Non-OECD,Upper middle income
20352,Venezuela,1992,41.3,16296,20557694,Non-EU,Non-OECD,Upper middle income
20353,Venezuela,1992,42.51,16296,20557694,Non-EU,Non-OECD,Upper middle income
20354,Venezuela,1992,37.9,16296,20557694,Non-EU,Non-OECD,Upper middle income
20355,Venezuela,1993,37.5,16069,21016900,Non-EU,Non-OECD,Upper middle income
20356,Venezuela,1993,42.9,16069,21016900,Non-EU,Non-OECD,Upper middle income
20357,Venezuela,1994,48.6,15451,21474552,Non-EU,Non-OECD,Upper middle income
20358,Venezuela,1994,46,15451,21474552,Non-EU,Non-OECD,Upper middle income
20359,Venezuela,1994,47.8,15451,21474552,Non-EU,Non-OECD,Upper middle income
20360,Venezuela,1994,65.8,15451,21474552,Non-EU,Non-OECD,Upper middle income
20361,Venezuela,1994,43.2,15451,21474552,Non-EU,Non-OECD,Upper middle income
20362,Venezuela,1995,46.41,15800,21931088,Non-EU,Non-OECD,Upper middle income
20363,Venezuela,1995,43.99,15800,21931088,Non-EU,Non-OECD,Upper middle income
20364,Venezuela,1995,46.6,15800,21931088,Non-EU,Non-OECD,Upper middle income
20365,Venezuela,1995,47.82,15800,21931088,Non-EU,Non-OECD,Upper middle income
20366,Venezuela,1995,64.7,15800,21931088,Non-EU,Non-OECD,Upper middle income
20367,Venezuela,1995,41.7,15800,21931088,Non-EU,Non-OECD,Upper middle income
